y_val,stage,reward,step
24.70377540588379,2,7.892919963598253,56
23.235118865966797,2,7.571819394826887,47
18.491823196411133,2,6.635667978227138,42
14.076543807983398,1,3.109633123874665,31
13.952275276184082,1,3.0944488584995273,30
26.729164123535156,2,8.225967928767203,55
21.050212860107422,2,7.1222716569900495,45
24.212295532226562,2,7.805526003241537,52
5.25602912902832,0,-0.9690197139978409,13
21.839309692382812,2,7.312400296330448,48
7.913990497589111,1,1.8538203507661821,20
5.496082782745361,0,-0.9925871014595031,14
5.342977046966553,0,-0.9417327836155889,13
6.9131083488464355,0,-0.6426619812846182,16
18.975027084350586,2,6.745492283999919,38
5.2199201583862305,0,-0.9175272345542906,12
24.23554801940918,2,7.671197208762168,50
7.967278003692627,1,1.8901446253061294,20
26.35123062133789,2,8.217742089927198,53
14.101969718933105,1,3.1023136973381034,31
5.613412380218506,0,-0.8891489624977111,14
5.259928226470947,0,-0.9854831159114836,15
5.465985298156738,0,-0.8832907825708387,16
14.01052188873291,1,3.0901539325714102,30
24.268627166748047,2,7.753365205228327,49
14.350682258605957,1,3.1531338930130017,31
15.580592155456543,1,3.2605152964591975,31
14.12178897857666,1,3.0963782370090485,32
21.479394912719727,2,7.220775058865545,47
24.495464324951172,2,7.877303117513659,54
14.023035049438477,1,3.0995040327310557,33
24.180788040161133,2,7.865062113106253,55
14.248366355895996,1,3.105353993177415,32
5.319129467010498,0,-0.9656826708465815,16
24.22416114807129,2,7.8251220747828505,53
15.254359245300293,1,3.2238534688949585,33
14.020292282104492,1,3.092239812016488,32
3.456758499145508,0,-1.3104503095149993,10
14.215740203857422,1,3.1200953245162966,30
12.79146671295166,1,2.770956265926361,27
10.558343887329102,1,2.425209778547287,24
25.620624542236328,2,8.107855024933816,55
14.349199295043945,1,3.08583702147007,33
12.330470085144043,1,2.6435780078172675,30
22.255680084228516,2,7.326702982187271,47
13.932016372680664,1,3.0662029564380653,32
20.21293067932129,2,7.040179488062861,44
17.546571731567383,2,6.486637067794799,40
20.325048446655273,2,6.973143443465233,46
5.6616363525390625,0,-0.881724490225315,13
24.219417572021484,2,7.798296639323233,51
15.926831245422363,1,3.432258525490761,37
24.253726959228516,2,7.85510686635971,53
13.996359825134277,1,3.1269925445318227,32
5.550082206726074,0,-0.9095464259386061,14
14.11014175415039,1,3.0817340403795237,30
13.67701530456543,1,2.9092688202857966,30
7.557490348815918,1,1.8057185143232344,18
5.665093421936035,0,-0.8588732808828352,15
13.333733558654785,1,2.9211784869432433,32
5.255582809448242,0,-0.9077185451984404,13
18.72477912902832,2,6.603921356797217,41
14.8848237991333,1,3.1015778958797453,29
24.19070053100586,2,7.800733292102816,50
5.430995464324951,0,-0.8966223567724227,15
7.725606918334961,1,1.8716883689165118,19
5.306719779968262,0,-0.9837718605995176,12
14.079075813293457,1,3.136400660872459,35
17.008769989013672,1,3.660818243026732,37
5.188692092895508,0,-0.902661707997322,14
25.355430603027344,2,8.004856599867344,54
24.19058609008789,2,7.764583602547646,47
14.281723022460938,1,3.074734467267988,33
14.644614219665527,1,3.2221287012100213,31
14.155598640441895,1,3.0800780326128008,33
5.338870048522949,0,-0.9494295865297318,12
18.567852020263672,2,6.693403366208077,41
24.198686599731445,2,7.755455932021139,50
5.285451889038086,0,-0.9561344325542449,12
24.383140563964844,2,7.806855705380441,48
22.314685821533203,2,7.461620765924453,51
19.956926345825195,2,6.982782405614852,44
5.493192672729492,0,-0.8395732283592223,12
24.19248390197754,2,7.815472899377344,50
5.591726779937744,0,-0.9150769144296644,17
15.438492774963379,1,3.350743421912192,35
13.949559211730957,1,3.0417304158210756,31
13.997109413146973,1,3.0723511964082713,30
9.002809524536133,1,2.0151274412870404,21
5.252886772155762,0,-0.9862192571163177,12
24.25421905517578,2,7.78581199944019,49
12.803730964660645,1,2.8549144268035898,30
14.047432899475098,1,3.0436782091855994,30
10.891003608703613,1,2.4890503495931613,26
13.986959457397461,1,3.0860522210597985,28
14.012101173400879,1,3.1031327724456785,29
14.998263359069824,1,3.2390268325805653,32
24.208908081054688,2,7.683256894350054,53
24.25449562072754,2,7.723304063081743,54
24.25481605529785,2,7.782225325703617,52
5.277928829193115,0,-0.9669922113418579,13
13.967446327209473,1,3.055298483371736,33
24.193689346313477,2,7.82646999359131,54
24.249059677124023,2,7.713638883829116,49
5.510266304016113,0,-0.8534720182418825,17
18.155515670776367,2,6.538815385103227,38
14.38701343536377,1,3.159586012363434,31
11.00050163269043,1,2.4821597695350652,24
10.685397148132324,1,2.4136232107877733,24
5.26116418838501,0,-0.9817244797945022,12
24.255197525024414,2,7.759864899516101,56
16.08802032470703,1,3.523217201232911,38
11.698277473449707,1,2.559698000550269,31
24.17275047302246,2,7.826927234232427,51
24.32096290588379,2,7.848596985638142,51
13.944150924682617,1,3.0948835045099257,32
24.267061233520508,2,7.8825500249862674,55
18.254758834838867,2,6.606800568103791,38
24.224437713623047,2,7.7986071228980975,50
5.700423717498779,0,-0.8341254621744156,17
10.202448844909668,1,2.348611791431905,24
22.887126922607422,2,7.468978187441822,47
24.295387268066406,2,7.77519210577011,52
10.233867645263672,1,2.297417333722114,23
14.237743377685547,1,3.0910414338111876,31
18.93025016784668,2,6.701158943772317,42
14.454577445983887,1,3.1975693911314016,35
24.256309509277344,2,7.757011684775355,54
24.257970809936523,2,7.817858651280403,57
24.17779541015625,2,7.817512851953506,50
24.204219818115234,2,7.812844488024712,52
24.256793975830078,2,7.726952549815181,49
24.183082580566406,2,7.85354011654854,53
14.246606826782227,1,3.0799511879682546,32
24.360612869262695,2,7.814051634073259,53
5.374410629272461,0,-0.914575281739235,13
11.803940773010254,1,2.6778642535209656,27
24.25284767150879,2,7.727155071496965,52
5.32219934463501,0,-0.9685222417116164,12
5.367199420928955,0,-0.9503909230232239,14
14.00194263458252,1,2.9947047278285046,33
14.15063762664795,1,3.1106871962547302,29
14.111164093017578,1,3.106376516819001,35
24.24017906188965,2,7.803337118029594,51
13.373661041259766,1,2.902717253565789,28
11.190013885498047,1,2.556324464082718,27
24.19080352783203,2,7.85339825451374,60
18.4278621673584,2,6.608830520510676,41
34.24849319458008,3,12.800198620557794,72
15.90057373046875,1,3.4097427576780337,36
6.775543212890625,0,-0.6709528088569638,15
23.57440948486328,2,7.618471118807795,53
9.58182144165039,1,2.174665772914887,23
14.837964057922363,1,3.2649598762393,32
24.20528221130371,2,7.785321253538132,50
14.229726791381836,1,3.1441604018211367,31
24.201004028320312,2,7.77150435000658,51
24.66442108154297,2,7.896468161046505,59
5.379579544067383,0,-0.9510267794132232,15
35.63655471801758,3,13.071501645445826,74
24.21925163269043,2,7.825706145167347,58
13.070869445800781,1,2.85890447497368,30
5.449465274810791,0,-0.8655753374099731,13
14.850025177001953,1,3.2948768794536596,32
26.230554580688477,2,8.16681110560894,57
24.254907608032227,2,7.741434770822526,52
13.341116905212402,1,2.9503382131457334,31
24.200027465820312,2,7.778649193048478,50
14.003543853759766,1,3.0606060296297066,32
16.35748863220215,1,3.5233668550848947,34
21.129188537597656,2,7.1961756467819225,47
14.305729866027832,1,3.1414302766323106,30
35.66082763671875,3,13.134171023964884,71
5.344458103179932,0,-0.9403910338878632,15
34.269161224365234,3,12.88397858142853,73
24.25625991821289,2,7.754797720909123,51
17.330705642700195,2,6.4502756714820855,42
24.224201202392578,2,7.738474497199055,53
24.663558959960938,2,7.848713460564614,54
9.970097541809082,1,2.2491712868213654,21
14.50693130493164,1,3.074777948856352,32
24.356477737426758,2,7.766530910134312,45
24.21225357055664,2,7.750692510604857,54
33.853885650634766,3,12.763732284307478,70
34.243751525878906,3,12.778594344854355,75
17.979005813598633,2,6.521695831418036,41
24.25839614868164,2,7.817181557416914,53
24.255020141601562,2,7.735680168867107,51
23.731826782226562,2,7.686835306882861,48
24.203210830688477,2,7.842645385861394,50
5.39260721206665,0,-0.956500208377838,16
24.191226959228516,2,7.841881665587428,49
8.009142875671387,1,1.8678385555744175,19
17.55343246459961,2,6.47458328306675,37
24.268829345703125,2,7.75248689651489,52
34.26057052612305,3,12.79856498837471,71
24.25139808654785,2,7.796059733629226,51
24.2617244720459,2,7.760520619153976,56
11.907112121582031,1,2.640758299082517,27
18.76494789123535,2,6.717657437920568,42
24.266183853149414,2,7.749411925673483,53
38.761878967285156,3,13.758120399713523,81
24.206836700439453,2,7.888202369213104,50
13.995680809020996,1,3.0346186146140095,29
15.851675033569336,1,3.479013907909394,35
11.681787490844727,1,2.5622373193502437,23
18.98383140563965,2,6.7137930601835265,37
16.645156860351562,1,3.609772047400475,36
9.774029731750488,1,2.1477972209453586,23
25.203659057617188,2,7.927318727970118,52
25.63030242919922,2,7.989745995402336,53
12.110724449157715,1,2.749448853731155,29
22.408693313598633,2,7.391720366477967,46
24.264617919921875,2,7.753922829031943,50
24.22566795349121,2,7.68269366323948,50
18.78461265563965,2,6.657609599828721,36
14.07097339630127,1,3.061432951688765,30
24.268938064575195,2,7.73506432175636,47
24.26311683654785,2,7.806548303365707,52
5.250170707702637,0,-0.9404499918222426,14
14.411233901977539,1,3.1626170456409453,29
5.219006538391113,0,-0.933066302537918,13
24.213138580322266,2,7.854433208703995,51
5.418815612792969,0,-0.956416994333267,13
24.200946807861328,2,7.767722228169443,53
15.795103073120117,1,3.4021767616271976,33
24.233732223510742,2,7.6839217424392725,50
14.89321517944336,1,3.2093978375196466,29
14.653532981872559,1,3.1913426488637926,32
24.42337989807129,2,7.771417257189752,46
8.745162963867188,1,1.9791845977306366,17
14.727559089660645,1,3.2073813259601573,30
14.099325180053711,1,3.1711224973201757,31
6.968819618225098,0,-0.6580373227596283,16
24.241403579711914,2,7.766500742733481,49
20.809125900268555,2,7.090290974080565,45
24.188966751098633,2,7.755674609541893,49
24.37731170654297,2,7.850396385788917,48
35.46316909790039,3,12.98010340332985,72
19.036901473999023,2,6.7834721326828,40
24.28030776977539,2,7.757052251696587,46
23.222532272338867,2,7.545507474243642,47
24.221128463745117,2,7.772960066795349,49
34.81161117553711,3,12.931514324760066,69
34.24557876586914,3,12.842239153385158,72
23.511415481567383,2,7.638513740897178,47
6.949391841888428,0,-0.6429740719497203,16
25.53487205505371,2,8.083300349116321,50
34.251312255859375,3,12.895863944292069,72
24.26104736328125,2,7.675115102529524,49
5.250411510467529,0,-0.9132497400045392,14
5.247498989105225,0,-0.921361868083477,13
38.67998504638672,3,13.675933206081394,77
5.306024074554443,0,-0.9479170322418213,13
25.91335678100586,2,8.131674221158033,53
6.34402322769165,0,-0.8307065427303317,16
5.248994827270508,0,-0.9122532546520234,14
6.431060791015625,0,-0.7357521414756778,17
34.24525833129883,3,12.775195479393009,67
14.036788940429688,1,3.0402604818344114,27
14.300909042358398,1,3.1489411383867276,30
21.45540428161621,2,7.21998407840729,42
24.217790603637695,2,7.708651036024092,48
21.38343048095703,2,7.191460651159286,44
26.715723037719727,2,8.223079410195348,48
5.488950252532959,0,-0.8901769191026687,14
5.252727031707764,0,-1.0041355684399604,11
7.830385684967041,1,1.8878378480672837,20
5.302096843719482,0,-0.909667736291885,13
5.464501857757568,0,-0.9558655440807342,14
23.7104434967041,2,7.6218981742858904,52
32.672760009765625,3,12.437137702107426,71
12.18431568145752,1,2.7050275892019284,27
15.031524658203125,1,3.261597824096679,31
15.495906829833984,1,3.2890415400266644,30
20.85718536376953,2,7.073222830891611,40
14.361176490783691,1,3.122371724247932,29
24.24911117553711,2,7.727888625860212,49
14.006070137023926,1,2.9316678285598767,29
7.926032066345215,1,1.88265138566494,21
35.877525329589844,3,13.12744657844305,72
24.437644958496094,2,7.798375248908995,51
14.243436813354492,1,3.091721385717392,29
24.29236602783203,2,7.756113943457601,49
20.187538146972656,2,7.022990116477013,46
35.33127212524414,3,13.076505020260813,72
24.243932723999023,2,7.7746058791875825,47
17.014728546142578,1,3.669986519217491,34
16.819610595703125,1,3.6001848578453046,35
19.034839630126953,2,6.768498325347901,40
24.24074363708496,2,7.7224378913640965,48
13.893918991088867,1,3.0850685000419604,28
5.270663261413574,0,-0.9555848479270934,13
14.16624927520752,1,3.054089537262916,27
5.28166389465332,0,-0.9678547978401182,13
15.273184776306152,1,3.2905489623546584,30
5.476533889770508,0,-0.9044628769159317,12
9.79516887664795,1,2.2398222178220752,21
5.789913177490234,0,-0.84672492146492,12
14.002328872680664,1,3.0646204501390466,26
24.247079849243164,2,7.754686978459359,48
14.356454849243164,1,3.0682480275630963,29
24.168903350830078,2,7.8446452051401145,48
26.338851928710938,2,8.169307358562945,53
14.854065895080566,1,3.2221491575241084,30
5.456287860870361,0,-0.8934664309024811,14
23.31417465209961,2,7.603712537884713,49
11.612161636352539,1,2.5857930809259404,24
34.30271530151367,3,12.775072824954984,64
11.438848495483398,1,2.5798926889896387,22
34.435482025146484,3,12.9334829300642,72
36.16035079956055,3,13.1971479177475,73
14.021482467651367,1,3.1029289662837973,30
24.184555053710938,2,7.794125121831893,46
23.476459503173828,2,7.660802000761031,49
38.92647171020508,3,13.785316237807267,79
5.861354827880859,0,-0.8897150546312331,13
24.237060546875,2,7.781631493568421,54
34.38984298706055,3,12.858347518742086,73
14.150276184082031,1,3.0561276406049727,30
6.429268836975098,0,-0.7623842477798461,14
24.292661666870117,2,7.731168583035471,51
24.224225997924805,2,7.790095500648018,46
21.250131607055664,2,7.1466170668602,44
14.116562843322754,1,3.0771549463272097,29
14.887877464294434,1,3.2321499377489085,30
21.379253387451172,2,7.220943608880045,44
5.339897632598877,0,-0.9894326627254484,12
14.723320960998535,1,3.2819966137409207,34
5.32463264465332,0,-0.9506966233253478,12
24.25589370727539,2,7.767673841118812,50
12.181577682495117,1,2.720681354403495,27
5.594633102416992,0,-0.8384009212255477,13
34.36899185180664,3,12.891450384259228,70
24.221527099609375,2,7.752457666397095,51
25.17049217224121,2,7.947531402111055,49
14.30020523071289,1,3.148155215382575,33
14.017544746398926,1,2.995572271943093,27
24.231163024902344,2,7.76867445856333,50
14.404321670532227,1,3.059354948997499,30
15.172868728637695,1,3.2750548779964452,32
13.917941093444824,1,3.0932978302240377,29
8.59577465057373,1,1.9966116487979897,18
39.47517395019531,3,13.823106420040128,86
5.6130499839782715,0,-0.882202261686325,12
6.971907615661621,0,-0.650819960236549,16
14.715069770812988,1,3.1427327305078503,26
14.307230949401855,1,3.0949627339839934,28
8.297845840454102,1,1.9455929189920425,17
5.294703960418701,0,-0.9597041755914688,11
34.50197219848633,3,12.855815321207048,69
14.322128295898438,1,3.137643295526506,31
34.28126907348633,3,12.941002041101457,73
34.412109375,3,12.858483782410621,70
24.264720916748047,2,7.818166464567186,52
14.454625129699707,1,3.13261672258377,31
24.215538024902344,2,7.8113884538412055,53
15.001973152160645,1,3.2471556037664424,31
6.995599269866943,0,-0.5920313209295271,16
6.2947492599487305,0,-0.742186266183853,16
14.004316329956055,1,3.048205608129501,30
14.310578346252441,1,3.129704940319062,34
14.48945140838623,1,3.135440322756766,32
25.4534854888916,2,7.972187346220011,51
9.244295120239258,1,2.07784587442875,21
18.844606399536133,2,6.658455303311348,39
18.109464645385742,2,6.5280537605285645,42
6.561919689178467,0,-0.6949999958276747,16
24.216175079345703,2,7.812779152393341,55
23.23196792602539,2,7.546456107497216,52
14.416458129882812,1,3.0395952463150016,28
24.25508689880371,2,7.769312360882763,47
24.254709243774414,2,7.808227607607838,50
39.02399444580078,3,13.800888293981552,86
14.27013111114502,1,3.0836318105459206,29
24.256383895874023,2,7.791058823466297,51
14.558426856994629,1,3.160870453715325,31
15.62663459777832,1,3.3729824066162113,31
34.735313415527344,3,12.988240791857242,74
35.78108596801758,3,13.062978112697603,73
14.840230941772461,1,3.251812213659287,33
24.346548080444336,2,7.755408817529682,52
5.491525650024414,0,-0.859418413043022,12
34.254730224609375,3,12.788006472587586,68
24.192481994628906,2,7.816168498992917,52
26.36846160888672,2,8.153741914033885,58
17.96236801147461,2,6.574072793126108,39
16.26810646057129,1,3.4724333643913257,35
5.368321418762207,0,-0.9423605442047118,12
24.193653106689453,2,7.779250568151474,52
14.001263618469238,1,3.0883243918418906,29
5.534131050109863,0,-0.8880505502223965,13
14.018695831298828,1,3.062538808584214,29
12.545894622802734,1,2.7798527508974074,26
35.12075424194336,3,13.02612377107143,75
5.363340854644775,0,-0.938096323609352,13
24.21746826171875,2,7.797547349333765,53
14.210478782653809,1,3.122801521420479,30
